row_id,주제,내용,상세내용,주장/검증매체
331,경제,"""한국 가정용 전기요금, G7 등 8개국서 가장 저렴해""","['전기요금', '생산', '전기', '이탈리아', '한국', '영국', '포인트', '평균', '가정', '지난해', '미국', '보다', '했다', '천연가스', '가격', '케이', '분석', '서울', '개국', '신문', '전력', '자원', '상승', '원전', '때문', '있다', '일본', '캐나다']",뉴시스
332,경제,"日가정용 전기료 월 8만2370원, 한국은? [김경민의 도쿄 혼네]","['일본', '전기', '인상', '있다', '이탈리아', '상승', '전력', '한국', '물가', '소비자', '했다', '가격', '영향', '가정', '원전', '기업', '실적', '수준', '러시아', '유럽', '에너지', '대비', '하는', '강국', '비교', '가장', '됐다', '독일', '발전', '침공', '지갑', '국제', '천연가스', '자원', '때문', '국가', '한국전력', '정부', '절약', '품목', '테마']",파이낸셜뉴스
333,경제,"‘전기 자전거의 테슬라’도 망했다, 전기 모빌리티 곳곳에 암초","['전기', '반무프', '했다', '전기차', '있다', '테슬라', '자전거', '선박', '업체', '네덜란드', '발생', '애플', '미국', '비행기', '회사', '부품', '차량', '충전', '파산', '모빌리티', '지난달', '테크', '업계', '자동차', '고객', '때문', '배터리', '하는', '폭발', '소비자', '하기', '그래픽', '기업', '판매', '주행', '디자인', '지난', '또한', '동력', '단계', '모델', '수리', '였다', '주가', '지난해', '시간', '화재', '화물선', '증가', '올해', '하이브리드', '시험', '비행', '중국', '운항']",조선일보
334,경제,'지역별 전기요금제 도입' 충남 등 5개 시·도 머리 맞대,"['충남', '지역', '전기요금', '간담', '거리', '도입', '충남도', '있는', '차등', '지역별', '송전', '있다']",연합뉴스
335,경제,발전공기업 `용인 클러스터` 발전소 눈독,"['발전', '반도체', '클러스터', '용인', '사업', '대체', '발전소', '석탄', '전력', '신규', '수요', '정부', '공기업', '있다', '확보', '업계', '기본', '계획', '한국', '수도권', '추진', '중인', '건설', '산업부', '폐지', '방안', '물량']",디지털타임스
336,경제,"중국, 美기후특사 방중 일주일 만에 신규 석탄소비 통제 발표","['중국', '탄소', '에너지', '석탄', '했다', '발전', '발표', '효율', '해야', '한다고', '장비', '기준', '생산', '미국', '기후변화']",연합뉴스
337,경제,“만원짜리 장미가 5만원” 천정부지로 치솟은 꽃값…이유는,"['경매', '화훼', '꽃값', '관계자', '구조', '했다', '도매', '업계', '장미', '담합', '폭등', '영향', '수입', '인한', '공판', '시작', '시즌', '급감', '하는', '최근', '수요', '코로나', '공급', '설명', '지난해', '판매', '됐다']",파이낸셜뉴스
338,경제,"""장미 가격 5배 껑충""…꽃집 사장님들, '고질적' 유통망에 속수무책","['가격', '꽃집', '경매', '상인', '시장', '도매', '하는', '있다', '유통', '일반', '참여', '화훼', '하면서', '구조', '손님', '장미', '송이', '했다', '구매', '직접', '마진', '코로나', '꽃다발', '운영', '올해', '한다', '공판', '시민', '있는', '소매']",이데일리
339,경제,"""이래서 철근누락 못찾았나""…LH 공사현장 81% 감리인원 미달","['감리', '인원', '공사', '단지', '현장', '감독', '철근', '아파트', '자체', '배치', '누락', '주차장', '부실', '했다', '기준', '시공', '보강', '지하', '적정', '됐다', '건설', '하는', '연합뉴스', '기자', '확인', '진행', '주택', '법정', '의원', '안전', '남양주']",연합뉴스
340,경제,“집값 앞으로 더 오를 것”…주택가격전망지수 또 상승,"['소비자', '했다', '가격', '지수', '개월', '상승', '집값', '주택', '전망', '하락', '연속', '아파트', '최근', '흐름', '심리', '낙관', '물가', '대비', '한국은행', '비중', '둔화', '전국', '경제', '대감', '지난해', '있다', '보는', '예상', '하는', '대로', '수출', '조사', '전월', '이후', '기준', '서울', '회복', '가계']",조선비즈
341,경제,국민연금 개편 '보험료율 인상안'만 담긴다…보장성 강화 제외,"['시나리오', '국민연금', '보고서', '보험료', '수급', '개시', '연령', '위원회', '소득', '보장', '재정', '했다', '하는', '상향', '강화', '위원', '가지', '방안', '개혁', '대체', '회의', '서울', '연합뉴스', '인상', '연금', '계획', '안정', '무게', '예상', '발표', '사진', '기자', '보건복지부', '전문가', '계산', '최종', '늦추는', '종합', '각각', '시점', '복지부', '정부', '관련', '대상', '수안']",연합뉴스
342,경제,국민연금 ‘기금을 쌓는 방식’도 바뀐다?[알쓸연금⑧],"['기금', '연금', '방식', '보험료', '개혁', '부과', '재정', '한다', '국민연금', '했다', '적립', '하는', '추계', '가정', '수익률', '공적', '가입자', '소진', '해야', '국가', '인상', '국회', '위원회', '방안', '한국', '프랑스', '유지', '국고', '전환', '현재', '투입', '한다고', '대비', '보다', '연구원', '규모', '수익', '교수', '소득']",경향신문
343,경제,"""기금 규모 키워 재정 안정화…루키 운용사 적극 발굴""","['연금', '사학', '운용', '했다', '이사장', '투자', '규모', '있는', '지난달', '공단', '수익률', '올해', '개혁', '기금', '재정', '자산', '원칙', '가능성', '사를', '다음']",한국경제
344,경제,"최저임금 1만원 못 넘겼는데…사장님 60% ""알바 줄일 것""","['알바', '알바생', '응답', '증가', '사장', '구직', '쪼개기', '인상', '불만족', '최저임금', '주휴수당', '근무', '감소', '환경', '전망', '희망', '채용', '결정', '조사', '됐다', '대한', '높았다', '복수', '있을', '시간', '인한', '고용', '근로자']",한국경제
345,경제,[만파식적] 아르헨티나 재정 개혁,"['아르헨티나', '했다', '페론', '경제', '정책', '주의', '최근', '지원', '위기', '복지', '페소', '물가', '한다', '재정']",서울경제
346,경제,‘지방하천에도 국가 재정 지원’ 하천법 개정안 통과,"['개정안', '처리', '했다', '국가', '관련', '국회', '본회의', '있다', '지방하천', '내용', '하천', '법안', '됐다', '수계', '방지', '결정', '홍수', '하는', '통과', '있도록', '관리', '조항']",부산일보
347,경제,"국힘 당대표 후보들, ""괴물되지 말아야"" 상대 후보 저격하며 당심 공략","['후보', '했다', '대통령', '대표', '김기현', '사람', '강원', '한다', '그러면서', '우리', '국민', '안철수', '누구', '민주당', '강원도', '도덕성', '정권', '전당대회', '이런', '강조', '있는', '하며', '윤석열', '이어', '평화']",강원도민일보
348,경제,주가 올랐다고 파는 대주주..개미들만 당했나,"['회장', '폭락', '증권', '다우', '주가', '키움', '사태', '주식', '데이타', '했다', '의혹', '검찰', '종목', '있다', '매도', '연루', '덕연', '일당', '시세', '조종', '거래', '대표', '승계', '김익', '주주', '조사', '당시', '수사', '개미', '있는', '그룹', '서울', '친형', '가격', '지난', '됐다', '투자', '혐의', '미리', '매매']",이코노미스트
349,경제,[금융가 인사이드] 유진투자증권의 수상한 법인영업…주가도 이상 랠리,"['수익률', '유진', '상품', '투자', '법인', '금리', '증권사', '증권', '주가', '기자', '앵커', '제시', '영업', '채권', '했습니다', '입니다', '높은', '신탁', '관련', '돌려', '자금', '단기', '수준', '시장', '얼마', '있습니다', '이런', '유치', '제안', '개월', '하는', '감안', '편입', '회사', '관리', '능력']",SBS Biz
350,경제,李 “尹후보 부인 주가조작 참여” 尹 “법인카드 공금횡령 책임져야”,"['후보', '했다', '주가조작', '녹취록', '이재명', '대장동', '의혹', '토론', '대선', '윤석열', '화천', '대유', '사람', '없다', '카드', '발언', '말씀', '만배', '법인', '열린', '국민', '사건', '하며', '부인', '대해', '해서', '받아', '지금', '가지', '주식']",서울신문
351,경제,'주가조작 과징금 2배 물린다'..오늘 국회 본회의 처리 [권영훈의 증시뉴스 PICK],"['입니다', '뉴스', '오늘', '주가조작', '과징금', '알멕', '오픈', '상장', '바이오', '시장', '국회', '부당', '이익', '어제', '했습니다', '따따', '하는', '대표이사', '미국', '프로', '테오']",한국경제TV
352,경제,토지·건물 소유자 달라도 종부세 합산배제…15만가구 공공택지 발표[하반기 경제],"['가구', '임대주택', '토지', '주택', '정비', '사업', '합산', '배제', '택지', '발표', '한다', '공급', '추진', '임대', '소유자', '신규', '분양', '종부세', '적용', '전세', '매입', '상생', '서울', '등록', '부담', '확대', '서울시', '지구', '지정', '계획', '건설']",뉴스1
353,경제,"""국민 10% 종부세 영향"" 윤석열 주장 '반복된 거짓' [오마이팩트]","['후보', '가구', '종부세', '프로', '지난', '주택', '윤석열', '국민', '대선', '각각', '한국', '근로시간', '단축', '반복', '발언', '과세', '기준', '일본', '공개', '했다', '대한', '무제', '영향', '거짓', '관훈클럽', '세대', '팩트', '유튜브', '채널', '조회', '있다', '입장', '받는다', '단위', '토론회', '아니다', '때문', '보도', '비율', '소유', '경우', '부부', '납부', '최대', '단계', '법정', '오마이']",오마이뉴스
354,경제,與 윤호중 “종부세 완화 검토”… 당대표 뽑고 나야 혼란 마침표,"['종부세', '후보', '민주당', '부동산', '세제', '논의', '주택', '완화', '도부', '투표', '온라인', '된다', '원내대표', '했다', '대표', '순위', '유지', '대출', '선출', '서울', '있다', '재산세', '종합', '보완', '위로', '밝혔다', '대해', '가구']",서울신문
355,경제,홍영표·우원식 “종부세 유지” vs 송영길 “세 부담 덜어줘야”,"['후보', '주택', '있다', '했다', '집값', '대표', '부동산', '더불어', '대출', '해야', '하는', '종부세', '송영길', '확대', '홍영표', '우원식', '민주당', '토론회', '규제', '완화', '정책', '대한', '입장']",한겨레
356,경제,광주·전남 자영업체 연평균 영업이익 낮고 폐업률은 높아,"['광주', '전남', '평균', '지역', '영업', '뉴시스', '업체', '한국은행', '자영', '했다']",뉴시스
357,경제,"이재명 ""기본소득, 빌게이츠·저커버그도 도입""","['기본소득', '했다', '고용', '효과', '실업', '지사', '하는', '이데일리', '자신', '강조', '실험', '결과', '되는', '급여', '노동', '경제']",이데일리
358,경제,"野, '무인슈퍼 제안' 박영선에 ""달나라서 아르바이트 했나""","['편의점', '아르바이트', '후보', '서울시장', '무인', '슈퍼', '힘든', '청년', '하는', '이데일리', '점주', '건의', '했다', '아르바이트생', '체험']",이데일리
359,경제,"安 아르바이트 동원 논란에 천하람 ""우리당 선거제도 맹점""... 安 ""사실무근""","['후보', '했다', '지지자', '국민', '대표', '라며', '전당대회', '연설', '선거', '합동', '동원', '의혹', '있는', '측은', '당원', '한다', '비용', '민주당', '캠프']",파이낸셜뉴스
