row_id,내용,상세내용,주장/검증매체
1272,아이폰 미 청소년 사로잡아올해 세계 1위 전망,"['전자', '세계', '프리미엄', '사상', '전망', '예상', '대수', '업체', '스마트폰', '분석', '중국', '포인트', '기준', '압도', '시장', '올해', '아이폰', '아시아', '최대', '청소년']",파이낸셜뉴스
1273,삼성은 100만대 팔았는데 접는폰 자랑하던 샤오미 고작 1000대 팔았다,"['전자', '출시', '지난해', '중국', '판매량', '유튜브', '갤럭시', '점유', '폴드', '믹스', '캡처', '현지', '판매', '시장', '실제', '최근']",헤럴드경제
1274,갤럭시Z플립5 카메라 성능 아이폰12프로와 동급 1일IT템,"['전자', '프로', '카메라', '갤럭시', '아이폰', '상황', '플립', '삼성']",파이낸셜뉴스
1275,북한 가상화폐 절취 갈수록 정교해져작년 22조원 최대,"['패널', '보고서', '유엔', '자금', '제재', '선박', '해커', '가상', '개발', '전문가', '북한', '화폐', '불법', '수입', '금융', '수출', '조사', '로이터']",연합뉴스
1276,북한 유조선 중국 해역에서 포착유엔 제재 대상,"['유엔', '장소', '중국', '제재', '선박', '대북', '북한', '대상']",중앙일보
1277,수도권 아파트 가격 상승세 일단 정지부동산 라운지,"['지속', '마포', '조정', '상승', '노원', '평택', '신도시', '지역', '지역별', '인천', '매매', '연속', '기록', '강남', '서울', '회복', '경기', '움직임', '삼성', '아파트', '하락', '반면', '가량', '수도권', '정도', '중심', '지난주', '흐름', '유지', '재건축', '가격', '위주']",이데일리
1278,명실상부 국내 최고 입지 압구정 재건축 급물살,"['구역', '지역', '최고', '기획', '일대', '강남', '제한', '기준', '서울시', '고급', '속도', '시장', '부동산', '등장', '신속', '시설', '준공', '아파트', '수준', '입지', '현대', '이후', '플랫폼', '격차', '사업', '경관', '주거', '재건축', '가격', '최근']",주간동아
1279,무료서비스 줄이고 가격 담합알바몬알바천국에 과징금,"['담합', '서비스', '공정위', '설정', '관련', '업체', '유료', '해상도', '시장', '재생', '알바', '자동', '플랫폼', '뉴스', '과징금', '무료', '합의', '자막', '가격']",KBS
1280,창간 2주년 특집인터뷰 송찬호 행복건축협동조합 이사장 나는 일자리 짓는 사람,"['행복', '영향력', '사람', '한국', '관련', '회사', '비용', '예비', '부모', '이유', '역할', '시작', '골프', '서울', '강의', '지금', '생활', '업자', '직업', '시장', '부동산', '수수료', '프로', '졸업', '이사장', '아내', '결성', '로부터', '대학', '소형', '프로젝트', '교육', '교수', '분야', '정도', '운영', '조합', '사진', '학교', '전공', '건축', '도전', '국내', '시공사']",서울경제
1281,취업문 여는 한경 TESAT 자연실업률,"['문제', '상승', '비용', '일자리', '물가', '구조', '산업', '요인', '민간', '고용', '침체', '경기', '변화', '실업', '정책', '지출', '소비', '기업', '세금', '인플레이션', '발생', '정부', '인상', '중앙은행', '투자', '실업률', '자연', '증가']",한국경제
1282,포럼최저임금 기준은 생산성과 지급능력,"['경영', '생계비', '생계', '임금', '최초', '근거', '소득', '지급', '최저임금', '산출', '근로', '동결', '기업', '적정', '능력', '가구', '격차', '제도', '근로자', '인상', '제시', '방식', '상황', '노동계', '금액', '내년', '증가']",문화일보
1283,최저임금의 정치화 아침을 열며,"['인상', '수준', '사이', '노동시장', '최저임금', '노총', '임금', '과정', '근로', '내년', '노동자', '촉구', '결정', '나라', '제도']",한국일보
1284,대형 호재에도지지부진 코인 시장 왜 코린이를 위한 암호화폐 설명서 30,"['최근', '심사', '블록', '시간', '업계', '급등', '상승', '대형', '리플', '투자자', '변화', '시장', '운용', '현물', '얘기', '유동성', '판결', '대비', '시점', '상장', '코인', '비트코인', '투자', '승소', '입장', '증권', '논란', '부터', '이번', '가격', '승인']",매경이코노미
1285,삼성전자 3나노 상용칩 암호화폐 채굴기서 첫 확인,"['전자', '세계', '반도체', '공정', '중국', '세대', '암호', '성능', '면적', '지난해', '전력', '화폐', '기반', '기술', '삼성', '적용', '채굴']",아이뉴스24
1286,항공사 미사용 마일리지 3조어디서 사용 가능,"['부채', '코로나', '항공사', '서비스', '상반기', '사용', '아시아나', '보너스', '기준', '대한항공', '마일리지', '기간', '항공권', '수익', '유효', '항공']",MBN
1287,대한항공 항공권 구매시 마일리지 사용한도 20퍼센트30퍼센트 확대,"['서비스', '이용', '사용', '운임', '대한항공', '마일리지', '결제', '항공권', '인천', '구매']",연합뉴스
1288,탑승권신분증 없이 국내선 탄다스마트항공권 개시,"['정보', '항공사', '이용', '비행기', '모바일', '신분증', '공항', '코드', '항공권', '국내선', '스마트폰', '오늘', '인증']",KBS
1289,모바일 신분증항공기 탑승권 QR 결합 PASS 스마트항공권 개시,"['전국', '항공사', '서비스', '이용', '한국', '서울', '모바일', '신분증', '공항', '부터', '코드', '확인', '항공권', '국내선', '이동통신', '항공기']",뉴시스
1290,사고후 태연히 통화하던 롤스로이스방송 나왔던 학폭 가해자였다,"['여성', '경찰', '사진', '학교', '출처', '공개', '커뮤니티', '유튜브', '프로그램', '가해자', '피해자', '피해', '갈무리', '태도', '사무소', '차량', '신씨', '모습']",아시아경제
1291,오늘의 눈 국회의원 가상자산 조사 왜 배우자직계존비속은 빼나요김가현 정치부 기자,"['개정', '과세', '요청', '공개', '포함', '자산', '가상', '부터', '의원', '등록', '조사', '보유', '가족', '국회', '재산', '국회의원', '제도']",서울신문
1292,이정식 고용 장관 MZ세대 배제된 노동운동 유효하지 않다 리셋 코리아 포커스,"['개선', '위원', '문제', '한국', '개혁', '관련', '노동시장', '인력', '구조', '결정', '부분', '세대', '파견', '기자', '고용', '지원', '의견', '최저임금', '지금', '외국', '정치', '과제', '국민', '관리', '사용자', '공감', '정책', '노동', '혁신', '관계', '조치', '종합', '국가', '수준', '노사', '불법', '정부', '교수', '책임', '논의', '고용노동부', '제도', '방식', '필요', '지지', '장관', '노동계', '부터', '현실', '이정식', '상생', '노조', '감독', '행정']",중앙일보
1293,최저임금제 손보겠다이정식 장관 낡은 규제 원점서 고민 플러스초대석,"['도입', '개선', '예정', '서비스', '문제', '중대', '인력', '평가', '산업', '외국인', '결정', '노동자', '나라', '요인', '채용', '부분', '개편', '사고', '참여', '고용', '지금', '의견', '최저임금', '국민', '사회', '고민', '공장', '시장', '기업', '혁신', '대안', '규정', '그다음', '노사', '발생', '예방', '위험성', '업종', '안전', '경우', '질문', '가사', '정부', '오늘', '공급', '앵커', '이야기', '제도', '근로자', '방식', '시범', '수사', '우리나라', '장관', '작년', '전면', '이번', '감안', '이정식', '규제', '재해', '기관', '인증', '최근', '생각']",한국경제TV
1294,우리소다라은행 인니 금융지 선정 최우수 은행,"['그룹', '은행', '연속', '자산', '영업', '평가', '현지', '금융', '선정', '인도네시아', '관리', '중심']",뉴시스
1295,FIU 실명계정 발급 특금법 개정 이후해야,"['해당', '발급', '평가', '수렴', '신고', '대상', '금융', '마련', '계정', '기준', '의견', '이상', '사업자', '거래소', '자산', '실명', '은행', '시행', '가상', '최근']",디지털타임스
1296,주간블록체인 30억원으로 가상자산 시장 정화될까,"['한도', '계좌', '의미', '구체', '인력', '통제', '보유', '금융', '신고', '일부', '시작', '마련', '계정', '제한', '기준', '발행', '민주당', '고객', '이상', '국민', '보호', '최소', '시장', '이용자', '거래', '거래소', '자금', '실사', '전문', '국가', '자산', '실시', '준비', '유통', '실명', '지침', '마켓', '확인', '경우', '확대', '목적', '코인', '범죄', '은행', '정도', '제도', '수단', '정보', '수사', '검찰', '시행', '적립', '가상', '위험', '의원', '부터', '이번', '국내', '검토', '기관', '입출금', '당국']",디지털데일리
1297,늦어지는 FIU 신고수리가상자산업계 멈췄다,"['임원', '파이', '업계', '취임', '수리', '신고', '대표', '제출', '금융', '접수', '투자자', '사업자', '기한', '거래소', '자산', '변경', '당국', '가상', '등기', '관계자']",비즈워치
1298,금융위 또 이긴 유안타증권차명계좌 과징금 부과 취소소송 2심 승소,"['납부', '처분', '법원', '해당', '특정', '금융', '부과', '개정', '차명계좌', '포함', '소유자', '판단', '서울', '고객', '이전', '명의', '적용', '실제', '거래', '의무', '당사자', '규정', '자산', '해석', '법률', '실명', '소송', '목적', '위반', '기각', '금융위', '정보', '재판', '징수', '항소심', '증권', '전환', '과징금', '계좌']",뉴스1
1299,제2 라덕연 막을까계좌 동결과징금 2배 주가 조작 처벌 강화 법안 봇물,"['위원회', '임원', '주주', '관련', '개정안', '선임', '행위', '평가', '보유', '덕연', '대표', '금융', '발의', '이유', '부자', '개정', '통과', '제한', '일당', '기간', '국회', '적용', '거래', '자본시장', '의무', '주가', '내용', '사전', '조작', '경우', '최대', '부당이득', '상장', '방식', '정보', '불공정', '투자', '사태', '장사', '이용', '공시', '산정', '의원', '법안', '처벌', '과징금', '주식']",아시아경제
1300,박용진 2년간 불법 차명계좌 과징금 1191억원금융실명법 개정안 통과 촉구,"['관련', '차등', '금융감독원', '금융', '성과', '대표', '발의', '뉴시스', '차명계좌', '통과', '서울', '국회', '국세청', '거래', '올해', '과세', '세금', '재벌', '실명', '실효', '정보', '징수', '검찰', '의원', '과징금', '개정안']",뉴시스
1301,희대의 주가조작 라덕연도 패가망신법 처벌 받는다조단위 과징금,"['환수', '주가조작', '덕연', '개정', '포함', '투자자', '서울', '일당', '기자', '적용', '중인', '거래', '시세', '조종', '자본시장', '법률', '발생', '소급', '경우', '부당이득', '범죄', '재판', '수사', '시행', '혐의', '사건', '산정', '부터', '이번', '수입', '내년', '처벌', '과징금', '개정안']",뉴스1
1302,커지는  부동산 경기 불안 정부는 중국 경제 상황반 가동,"['위기', '전망', '업계', '기대', '관련', '상승', '업체', '금융', '위안', '점검', '중국', '영향', '제한', '회복', '중국인', '비구', '경기', '하반기', '부동산', '반등', '부총리', '기획재정부', '효과', '리스크', '정부', '추경호', '수출', '당국', '관광', '상황', '악재', '이번', '대응', '기재부', '최근', '환율', '저하']",조선비즈
